Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
333871,86186380,8192,8192,0,78.745,3456.53,1000,0,0,0,0,0,0,0,12,1098,0,0,0,0,1493280,0,0,48.3366,170,0,0,0,0
334103,86186380,8192,8192,0,78.796,4145.46,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1403332,0,0,48.3587,170,0,0,0,0
334279,86186380,8192,8192,0,78.853,4255.82,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1662384,0,0,75.3356,170,0,0,0,0
334440,86186380,8192,8192,0,78.758,4097.57,1000,0,0,0,0,0,0,0,12,504,0,0,0,0,685440,0,0,34.1017,170,0,0,0,0
334707,86186380,8192,8192,0,78.906,3636.37,1000,0,0,0,0,0,0,0,12,1200,0,0,0,0,1631812,0,0,48.8907,170,0,0,0,0
334955,86186380,8192,8192,0,78.987,3593.23,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1501440,0,0,48.5257,170,0,0,0,0
335160,86186380,8192,8192,0,78.945,3532.72,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1338240,0,0,52.2367,170,0,0,0,0
335378,86186380,8192,8192,0,79.443,3795.92,1000,0,0,0,0,0,0,0,12,1181,101,0,202,101,1606160,127361,0,58.8903,170,0,0,0,0
335561,86186380,8192,8192,0,79.044,3913.04,1000,0,0,0,0,0,0,0,12,648,0,0,0,0,881280,0,0,38.5131,170,0,0,0,0
335847,86186380,8192,8192,0,78.916,3317.98,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,38.3546,170,0,0,0,0
336138,86186380,8192,8192,0,78.776,4602.74,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,37.5981,170,0,0,0,0
336414,86186380,8192,8192,0,79.812,3582.95,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1566720,0,0,45.438,170,0,0,0,0
336634,86186380,8192,8192,0,79.754,4702.7,1000,0,0,0,0,0,0,0,12,769,0,0,0,0,1044712,0,0,38.0648,170,0,0,0,0
336956,86186380,8192,8192,0,79.167,4159.09,1000,0,0,0,0,0,0,0,12,888,0,0,0,0,1207492,0,0,29.9558,170,0,0,0,0
337270,86186380,8192,8192,0,79.083,2974.8,1000,0,0,0,0,0,0,0,12,1223,0,0,0,0,1663280,0,0,42.3717,170,0,0,0,0
337546,86186380,8192,8192,0,78.945,4640,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1566532,0,0,45.5308,170,0,0,0,0
337785,86186380,8192,8192,0,78.821,3862.08,1000,0,0,0,0,0,0,0,12,939,0,0,0,0,1277040,0,0,42.7022,170,0,0,0,0
338017,86186380,8192,8192,0,79.196,3536.23,1000,0,0,0,0,0,0,0,12,861,0,0,0,0,1170584,0,0,40.3693,170,0,0,0,0
338300,86186380,8192,8192,0,79.213,4112.36,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,41.568,170,0,0,0,0
338551,86186380,8192,8192,0,78.782,3436.9,1000,0,0,0,0,0,0,0,12,928,0,0,0,0,1261892,0,0,40.0784,170,0,0,0,0
338791,86186380,8192,8192,0,78.881,3366.52,1000,0,0,0,0,0,0,0,12,992,0,0,0,0,1349120,0,0,45.0683,170,0,0,0,0
339055,86186380,8192,8192,0,78.717,4592.6,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,44.4241,170,0,0,0,0
339317,86186380,8192,8192,0,78.81,4783.79,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,38.9164,170,0,0,0,0
339593,86186380,8192,8192,0,78.927,4872.19,1000,0,0,0,0,0,0,0,12,1320,0,0,0,0,1794824,0,0,52.0939,170,0,0,0,0
339805,86186380,8192,8192,0,78.896,4867.14,1000,0,0,0,0,0,0,0,12,1087,79,0,158,79,1477944,99619,0,55.5709,170,0,0,0,0
339989,86186380,8192,8192,0,78.828,3293.03,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370316,0,0,59.8738,170,0,0,0,0
340173,86186380,8192,8192,0,78.936,2974.37,1000,0,0,0,0,0,0,0,12,648,0,0,0,0,881280,0,0,38.271,170,0,0,0,0
340447,86186380,8192,8192,0,79.554,4356.7,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1598984,0,0,46.7244,170,0,0,0,0
340685,86186380,8192,8192,0,79.116,3013,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,39.3628,170,0,0,0,0
340985,86186380,8192,8192,0,79.146,3950.32,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,36.6339,170,0,0,0,0
341257,86186380,8192,8192,0,78.819,4529.81,1000,0,0,0,0,0,0,0,12,1392,72,0,0,0,1892744,90792,0,55.557,170,0,0,0,0
341402,86186380,8192,8192,0,78.798,3146.68,1000,0,0,0,0,0,0,0,12,648,0,0,144,72,881280,0,0,48.7626,170,0,0,0,0
341663,86186380,8192,8192,0,78.769,4751.69,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1337300,0,0,41.0083,170,0,0,0,0
341953,86186380,8192,8192,0,78.83,3251.23,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1501440,0,0,41.4196,170,0,0,0,0
342172,86186380,8192,8192,0,78.837,3594.2,1000,0,0,0,0,0,0,0,12,1416,0,0,0,0,1924632,0,0,70.2065,170,0,0,0,0
342310,86186380,8192,8192,0,78.848,4066.67,1000,0,0,0,0,0,0,0,12,528,0,0,0,0,718080,0,0,41.604,170,0,0,0,0
342588,86186380,8192,8192,0,78.899,3668.4,1000,0,0,0,0,0,0,0,12,1342,0,0,0,0,1825120,0,0,52.5806,170,0,0,0,0
342776,86186380,8192,8192,0,78.823,4546.58,1000,0,0,0,0,0,0,0,12,746,0,0,0,0,1014372,0,0,43.1519,170,0,0,0,0
343025,86186380,8192,8192,0,78.778,4529.81,1000,0,0,0,0,0,0,0,12,960,0,0,0,0,1305600,0,0,41.9517,170,0,0,0,0
343283,86186380,8192,8192,0,78.841,2548.27,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,39.4583,170,0,0,0,0
343502,86186380,8192,8192,0,79.054,4161.85,1000,0,0,0,0,0,0,0,12,1309,13,0,26,13,1779300,16393,0,64.9667,170,0,0,0,0
343693,86186380,8192,8192,0,78.912,3893.63,1000,0,0,0,0,0,0,0,12,912,0,0,0,0,1240320,0,0,52.0809,170,0,0,0,0
343872,86186380,8192,8192,0,78.764,3936.52,1000,0,0,0,0,0,0,0,12,648,0,0,0,0,881280,0,0,39.207,170,0,0,0,0
344172,86186380,8192,8192,0,78.808,4956.53,1000,0,0,0,0,0,0,0,12,1248,0,0,0,0,1696340,0,0,45.2559,170,0,0,0,0
344408,86186380,8192,8192,0,79.198,3761.2,1000,0,0,0,0,0,0,0,12,1152,52,0,52,0,1564652,65572,0,53.0762,170,0,0,0,0
344611,86186380,8192,8192,0,78.99,3420.82,1000,0,0,0,0,0,0,0,12,772,0,0,52,52,1049168,0,0,41.4102,170,0,0,0,0
344899,86186380,8192,8192,0,78.99,3509.44,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1533704,0,0,42.5566,170,0,0,0,0
345140,86186380,8192,8192,0,78.821,4290.91,1000,0,0,0,0,0,0,0,12,912,0,0,0,0,1239192,0,0,41.1516,170,0,0,0,0
345348,86186380,8192,8192,0,79.212,4640,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1337864,0,0,51.437,170,0,0,0,0
345626,86186380,8192,8192,0,79.392,4000.01,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,36.6965,170,0,0,0,0
345907,86186380,8192,8192,0,79,3125.59,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1566156,0,0,44.5267,170,0,0,0,0
346167,86186380,8192,8192,0,79.724,3437.2,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1436160,0,0,44.2423,170,0,0,0,0
346406,86186380,8192,8192,0,79.285,4400,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370316,0,0,45.8589,170,0,0,0,0
346643,86186380,8192,8192,0,78.98,3910.12,1000,0,0,0,0,0,0,0,12,960,0,0,0,0,1305600,0,0,43.977,170,0,0,0,0
346906,86186380,8192,8192,0,79.182,3376.9,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,32.7645,170,0,0,0,0
347212,86186380,8192,8192,0,78.785,2904.77,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,38.3822,170,0,0,0,0
347453,86186380,8192,8192,0,78.769,3779.02,1000,0,0,0,0,0,0,0,12,1398,0,0,0,0,1899588,0,0,63.1838,170,0,0,0,0
347641,86186380,8192,8192,0,79.168,3762.17,1000,0,0,0,0,0,0,0,12,758,28,0,0,0,1029752,35308,0,43.6736,170,0,0,0,0
347887,86186380,8192,8192,0,78.977,3665.03,1000,0,0,0,0,0,0,0,12,1088,0,0,56,28,1479492,0,0,48.1788,170,0,0,0,0
348111,86186380,8192,8192,0,78.726,3630.78,1000,0,0,0,0,0,0,0,12,796,0,0,0,0,1081432,0,0,38.63,170,0,0,0,0
348385,86186380,8192,8192,0,79.022,3734.7,1000,0,0,0,0,0,0,0,12,956,0,0,0,0,1300160,0,0,37.9792,170,0,0,0,0
348682,86186380,8192,8192,0,79.049,3575.76,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,36.9776,170,0,0,0,0
348951,86186380,8192,8192,0,79.212,3808.39,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,40.6507,170,0,0,0,0
349196,86186380,8192,8192,0,78.854,3829.79,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1534080,0,0,50.1704,170,0,0,0,0
349386,86186380,8192,8192,0,78.738,3181.4,1000,0,0,0,0,0,0,0,12,1223,24,0,71,47,1662716,30264,0,69.8162,170,0,0,0,0
349589,86186380,8192,8192,0,78.84,3326.74,1000,0,0,0,0,0,0,0,12,816,0,0,0,0,1108632,0,0,43.8058,170,0,0,0,0
349848,86186380,8192,8192,0,78.795,4101.28,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,42.3395,170,0,0,0,0
350152,86186380,8192,8192,0,78.932,3786.11,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1501440,0,0,39.4886,170,0,0,0,0
350371,86186380,8192,8192,0,78.867,4560,1000,0,0,0,0,0,0,0,12,816,0,0,0,0,1109572,0,0,40.5035,170,0,0,0,0
350650,86186380,8192,8192,0,78.8,3478.27,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1501252,0,0,43.0281,170,0,0,0,0
350870,86186380,8192,8192,0,78.897,3750,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1174476,0,0,42.8878,170,0,0,0,0
351151,86186380,8192,8192,0,79.006,4470.6,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,41.7896,170,0,0,0,0
351422,86186380,8192,8192,0,79.519,3445.55,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1500312,0,0,44.241,170,0,0,0,0
351621,86186380,8192,8192,0,78.811,4085.11,1000,0,0,0,0,0,0,0,12,1159,0,0,0,0,1575112,0,0,63.4125,170,0,0,0,0
351806,86186380,8192,8192,0,79.116,3564.36,1000,0,0,0,0,0,0,0,12,665,0,0,0,0,904400,0,0,39.1377,170,0,0,0,0
352101,86186380,8192,8192,0,79.164,3090.13,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,37.0938,170,0,0,0,0
352388,86186380,8192,8192,0,78.792,2672.08,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,38.2431,170,0,0,0,0
352626,86186380,8192,8192,0,78.894,3478.27,1000,0,0,0,0,0,0,0,12,1074,0,0,0,0,1457820,0,0,48.9177,170,0,0,0,0
352876,86186380,8192,8192,0,78.751,3403.85,1000,0,0,0,0,0,0,0,12,894,0,0,0,0,1215840,0,0,38.9324,170,0,0,0,0
353157,86186380,8192,8192,0,78.779,3574.48,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1500312,0,0,42.7085,170,0,0,0,0
353404,86186380,8192,8192,0,78.723,4509.1,1000,0,0,0,0,0,0,0,12,1398,0,0,0,0,1897144,0,0,61.4542,170,0,0,0,0
353546,86186380,8192,8192,0,78.714,4210.54,1000,0,0,0,0,0,0,0,12,932,0,0,0,0,1265452,0,0,71.6113,170,0,0,0,0
353708,86186380,8192,8192,0,78.816,3793.1,1000,0,0,0,0,0,0,0,12,934,0,0,0,0,1269676,0,0,62.4322,170,0,0,0,0
353889,86186380,8192,8192,0,78.758,3102.44,1000,0,0,0,0,0,0,0,12,648,0,0,0,0,881280,0,0,39.0132,170,0,0,0,0
354117,86186380,8192,8192,0,79.483,3492.96,1000,0,0,0,0,0,0,0,12,1145,17,0,34,17,1556636,21437,0,54.7324,170,0,0,0,0
354347,86186380,8192,8192,0,79.921,3827.03,1000,0,0,0,0,0,0,0,12,1082,0,0,2,2,1471520,0,0,51.1007,170,0,0,0,0
354564,86186380,8192,8192,0,79.145,3453.66,1000,0,0,0,0,0,0,0,12,840,0,0,0,0,1142024,0,0,42.1025,170,0,0,0,0
354825,86186380,8192,8192,0,78.813,4325.59,1000,0,0,0,0,0,0,0,12,1188,0,0,0,0,1615304,0,0,49.4079,170,0,0,0,0
355011,86186380,8192,8192,0,78.732,3857.15,1000,0,0,0,0,0,0,0,12,756,0,0,0,0,1028160,0,0,44.2376,170,0,0,0,0
355277,86186380,8192,8192,0,78.754,3937.5,1000,0,0,0,0,0,0,0,12,1122,0,0,0,0,1525920,0,0,45.9869,170,0,0,0,0
355515,86186380,8192,8192,0,78.979,4885.72,1000,0,0,0,0,0,0,0,12,1182,0,0,0,0,1607520,0,0,54.0243,170,0,0,0,0
355700,86186380,8192,8192,0,78.793,4193.56,1000,0,0,0,0,0,0,0,12,840,0,0,0,0,1142400,0,0,49.3126,170,0,0,0,0
355947,86186380,8192,8192,0,78.843,3572.1,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1402392,0,0,45.5437,170,0,0,0,0
356183,86186380,8192,8192,0,78.938,3321.43,1000,0,0,0,0,0,0,0,12,1320,0,0,0,0,1794824,0,0,60.6185,170,0,0,0,0
356349,86186380,8192,8192,0,78.726,3420.56,1000,0,0,0,0,0,0,0,12,696,0,0,0,0,946372,0,0,45.8472,170,0,0,0,0
356567,86186380,8192,8192,0,79.06,3868.86,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1337112,0,0,49.0359,170,0,0,0,0
356823,86186380,8192,8192,0,83.408,3917.1,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,33.5761,170,0,0,0,0
357141,86186380,8192,8192,0,80.527,3241.72,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1599360,0,0,40.2531,170,0,0,0,0
357383,86186380,8192,8192,0,79.129,4022.74,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,38.889,170,0,0,0,0
357623,86186380,8192,8192,0,78.91,3560.45,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1664640,0,0,55.433,170,0,0,0,0
357840,86186380,8192,8192,0,78.819,4285.72,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1533704,0,0,56.6164,170,0,0,0,0
358013,86186380,8192,8192,0,78.719,3346.16,1000,0,0,0,0,0,0,0,12,696,0,0,0,0,946560,0,0,43.7814,170,0,0,0,0
358279,86186380,8192,8192,0,81.588,3195.98,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,44.2105,170,0,0,0,0
358540,86186380,8192,8192,0,79.53,3931.04,1000,0,0,0,0,0,0,0,12,888,0,0,0,0,1207680,0,0,36.9076,170,0,0,0,0
358787,86186380,8192,8192,0,79.243,4783.22,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,38.1226,170,0,0,0,0
359121,86186380,8192,8192,0,79.322,4444.45,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1566720,0,0,37.5415,170,0,0,0,0
359387,86186380,8192,8192,0,78.886,3371.44,1000,0,0,0,0,0,0,0,12,1251,0,0,0,0,1701360,0,0,51.1483,170,0,0,0,0
359574,86186380,8192,8192,0,79.049,3611.65,1000,0,0,0,0,0,0,0,12,905,0,0,0,0,1230236,0,0,52.5627,170,0,0,0,0
359771,86186380,8192,8192,0,78.881,3757.58,1000,0,0,0,0,0,0,0,12,940,0,0,0,0,1278400,0,0,51.9268,170,0,0,0,0
359990,86186380,8192,8192,0,78.828,4182.86,1000,0,0,0,0,0,0,0,12,1176,8,0,8,0,1598044,10088,0,58.3843,170,0,0,0,0
360163,86186380,8192,8192,0,80.565,4280.71,1000,0,0,0,0,0,0,0,12,680,0,0,8,8,924800,0,0,42.7034,170,0,0,0,0
360435,86186380,8192,8192,0,78.995,4192.78,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468424,0,0,43.3058,170,0,0,0,0
360693,86186380,8192,8192,0,79.483,3510.65,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,42.4954,170,0,0,0,0
360954,86186380,8192,8192,0,78.951,3582.1,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1403520,0,0,43.0302,170,0,0,0,0
361220,86186380,8192,8192,0,78.752,4129.87,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1403520,0,0,42.169,170,0,0,0,0
361458,86186380,8192,8192,0,78.76,4200,1000,0,0,0,0,0,0,0,12,912,0,0,0,0,1240320,0,0,41.7576,170,0,0,0,0
361694,86186380,8192,8192,0,78.771,4363.64,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1435784,0,0,48.5556,170,0,0,0,0
361937,86186380,8192,8192,0,79.548,4255.82,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1173912,0,0,38.7061,170,0,0,0,0
362228,86186380,8192,8192,0,79.222,3492.96,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,37.6687,170,0,0,0,0
362494,86186380,8192,8192,0,79.919,4085.11,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1501440,0,0,45.1091,170,0,0,0,0
362763,86186380,8192,8192,0,78.956,3726.32,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1467860,0,0,43.7306,170,0,0,0,0
362979,86186380,8192,8192,0,78.742,4114.3,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1500500,0,0,55.4503,170,0,0,0,0
363193,86186380,8192,8192,0,78.912,3053.58,1000,0,0,0,0,0,0,0,12,744,0,0,0,0,1011840,0,0,37.8913,170,0,0,0,0
363457,86186380,8192,8192,0,79.009,3832.46,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1533892,0,0,46.4798,170,0,0,0,0
363698,86186380,8192,8192,0,78.852,3240.52,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,42.2433,170,0,0,0,0
363922,86186380,8192,8192,0,79.164,4897.97,1000,0,0,0,0,0,0,0,12,1072,0,0,0,0,1456604,0,0,52.023,170,0,0,0,0
364126,86186380,8192,8192,0,78.74,3428.58,1000,0,0,0,0,0,0,0,12,968,0,0,0,0,1316292,0,0,51.635,170,0,0,0,0
364332,86186380,8192,8192,0,78.697,3226.42,1000,0,0,0,0,0,0,0,12,912,0,0,0,0,1240320,0,0,48.1652,170,0,0,0,0
364618,86186380,8192,8192,0,78.825,3522.4,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,38.3179,170,0,0,0,0
364896,86186380,8192,8192,0,78.878,4044.2,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1599172,0,0,46.0735,170,0,0,0,0
365097,86186380,8192,8192,0,79.154,3026.09,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1566344,0,0,62.1531,170,0,0,0,0
365281,86186380,8192,8192,0,79.092,4751.69,1000,0,0,0,0,0,0,0,12,744,0,0,0,0,1011840,0,0,44.0352,170,0,0,0,0
365529,86186380,8192,8192,0,78.961,4383.24,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1664264,0,0,53.8009,170,0,0,0,0
365734,86186380,8192,8192,0,78.819,3888.28,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370504,0,0,53.4174,170,0,0,0,0
365919,86186380,8192,8192,0,78.786,3149.33,1000,0,0,0,0,0,0,0,12,648,0,0,0,0,881280,0,0,38.0446,170,0,0,0,0
366174,86186380,8192,8192,0,78.846,3569.23,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1403520,0,0,44.145,170,0,0,0,0
366457,86186380,8192,8192,0,78.793,4295.46,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,38.7194,170,0,0,0,0
366738,86186380,8192,8192,0,78.769,4765.97,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1566532,0,0,44.5248,170,0,0,0,0
366938,86186380,8192,8192,0,79.212,4500,1000,0,0,0,0,0,0,0,12,731,0,0,0,0,994160,0,0,39.7839,170,0,0,0,0
367320,86186380,8192,8192,0,79.44,3540,1000,0,0,0,0,0,0,0,12,1117,0,0,0,0,1519120,0,0,31.8375,170,0,0,0,0
367556,86186380,8192,8192,0,78.821,3734.7,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1403520,0,0,47.5715,170,0,0,0,0
367801,86186380,8192,8192,0,79.306,4397.52,1000,0,0,0,0,0,0,0,12,1351,41,0,82,41,1835856,51701,0,59.8603,170,0,0,0,0
367977,86186380,8192,8192,0,80.19,4049.09,1000,0,0,0,0,0,0,0,12,562,0,0,0,0,764320,0,0,34.7377,170,0,0,0,0
368260,86186380,8192,8192,0,78.99,4044.95,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1565592,0,0,44.3636,170,0,0,0,0
368535,86186380,8192,8192,0,78.789,4459.46,1000,0,0,0,0,0,0,0,12,1022,0,0,0,0,1389544,0,0,40.4313,170,0,0,0,0
368816,86186380,8192,8192,0,79.009,4251.43,1000,0,0,0,0,0,0,0,12,1114,0,0,0,0,1515040,0,0,43.0867,170,0,0,0,0
369034,86186380,8192,8192,0,78.824,3515.16,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,39.4208,170,0,0,0,0
369311,86186380,8192,8192,0,78.913,3262.68,1000,0,0,0,0,0,0,0,12,1065,0,0,0,0,1448400,0,0,41.8694,170,0,0,0,0
369572,86186380,8192,8192,0,78.833,3837.56,1000,0,0,0,0,0,0,0,12,1095,0,0,0,0,1488072,0,0,45.5815,170,0,0,0,0
369816,86186380,8192,8192,0,78.919,3452.06,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1598232,0,0,52.5339,170,0,0,0,0
369995,86186380,8192,8192,0,78.843,4275.86,1000,0,0,0,0,0,0,0,12,744,0,0,0,0,1011840,0,0,45.0653,170,0,0,0,0
370224,86186380,8192,8192,0,78.985,4684.93,1000,0,0,0,0,0,0,0,12,1222,0,0,0,0,1660792,0,0,58.0532,170,0,0,0,0
370433,86186380,8192,8192,0,79.883,4452.84,1000,0,0,0,0,0,0,0,12,650,0,0,0,0,884000,0,0,33.8839,170,0,0,0,0
370716,86186380,8192,8192,0,78.833,4450.33,1000,0,0,0,0,0,0,0,12,1312,0,0,0,0,1784132,0,0,50.4596,170,0,0,0,0
370917,86186380,8192,8192,0,78.768,4993.3,1000,0,0,0,0,0,0,0,12,786,0,0,0,0,1068960,0,0,42.4241,170,0,0,0,0
371139,86186380,8192,8192,0,78.935,3977.53,1000,0,0,0,0,0,0,0,12,974,0,0,0,0,1324452,0,0,47.7672,170,0,0,0,0
371395,86186380,8192,8192,0,79.043,3125.59,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,42.8007,170,0,0,0,0
371659,86186380,8192,8192,0,79.065,3765.96,1000,0,0,0,0,0,0,0,12,1152,0,0,0,0,1566344,0,0,47.5707,170,0,0,0,0
371862,86186380,8192,8192,0,78.832,3979.28,1000,0,0,0,0,0,0,0,12,816,0,0,0,0,1109760,0,0,43.6525,170,0,0,0,0
372134,86186380,8192,8192,0,78.994,3346.16,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,40.396,170,0,0,0,0
372416,86186380,8192,8192,0,79.032,3606.56,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,36.0304,170,0,0,0,0
372692,86186380,8192,8192,0,79.167,4725,1000,0,0,0,0,0,0,0,12,1373,0,0,0,0,1866340,0,0,54.0804,170,0,0,0,0
372878,86186380,8192,8192,0,78.813,4333.34,1000,0,0,0,0,0,0,0,12,667,0,0,0,0,907120,0,0,39.124,170,0,0,0,0
373149,86186380,8192,8192,0,78.873,3354.84,1000,0,0,0,0,0,0,0,12,1388,0,0,0,0,1887304,0,0,55.7619,170,0,0,0,0
373328,86186380,8192,8192,0,79.117,4114.3,1000,0,0,0,0,0,0,0,12,988,0,0,0,0,1342928,0,0,59.9231,170,0,0,0,0
373517,86186380,8192,8192,0,79.014,3812.51,1000,0,0,0,0,0,0,0,12,912,0,0,0,0,1240320,0,0,52.5431,170,0,0,0,0
373723,86186380,8192,8192,0,78.982,4356.7,1000,0,0,0,0,0,0,0,12,768,0,0,0,0,1044480,0,0,40.5106,170,0,0,0,0
373987,86186380,8192,8192,0,78.857,3979.6,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,38.6167,170,0,0,0,0
374235,86186380,8192,8192,0,78.888,3696.97,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468612,0,0,47.4021,170,0,0,0,0
374473,86186380,8192,8192,0,78.781,3371.44,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1435596,0,0,48.275,170,0,0,0,0
374720,86186380,8192,8192,0,78.813,3765.96,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1467672,0,0,47.4769,170,0,0,0,0
374937,86186380,8192,8192,0,78.954,3360,1000,0,0,0,0,0,0,0,12,840,0,0,0,0,1142400,0,0,42.1229,170,0,0,0,0
375197,86186380,8192,8192,0,78.918,3306.67,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1533892,0,0,47.2167,170,0,0,0,0
375395,86186380,8192,8192,0,78.79,3636.37,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1271080,0,0,51.2902,170,0,0,0,0
375666,86186380,8192,8192,0,78.72,4609.27,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1436160,0,0,42.336,170,0,0,0,0
375904,86186380,8192,8192,0,79.229,3976.33,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1467860,0,0,49.452,170,0,0,0,0
376112,86186380,8192,8192,0,78.984,2692.92,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,41.4789,170,0,0,0,0
376395,86186380,8192,8192,0,78.966,3824.18,1000,0,0,0,0,0,0,0,12,1133,77,0,154,77,1540880,97097,0,43.5524,170,0,0,0,0
376657,86186380,8192,8192,0,78.823,4680.85,1000,0,0,0,0,0,0,0,12,1320,0,0,0,0,1793884,0,0,54.6364,170,0,0,0,0
376819,86186380,8192,8192,0,78.803,4329.12,1000,0,0,0,0,0,0,0,12,672,0,0,0,0,913732,0,0,45.2494,170,0,0,0,0
