Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
264746,468301425,7615,8192,288,79.331,3917.05,1000,1008,0,0,0,1370880,0,37.8924,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
264969,468301425,7471,8192,331,79.167,3661.26,1000,979,0,0,0,1331064,0,47.7857,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
265174,468301425,7412,8192,400,78.995,3010.3,1000,1022,0,0,0,1388792,0,54.3657,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
265394,468301425,7255,8192,288,78.915,4272.73,1000,975,0,0,0,1324872,0,47.9926,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
265564,468301425,7422,8192,572,79.09,4286.77,1000,1053,0,0,0,1430952,0,67.4607,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
265857,468301425,7599,8192,224,79.624,4112.15,1000,963,0,0,0,1309492,0,35.8072,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
266096,468301425,7385,8192,224,79.492,3427.22,1000,1008,0,0,0,1370880,0,45.8506,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
266334,468301425,7332,8192,235,78.916,4325.8,1000,1032,0,0,0,1402016,0,47.0426,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
266590,468301425,7551,8192,231,78.74,3734.33,1000,943,0,0,0,1282480,0,40.0692,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
266785,468301425,7517,8192,375,78.747,3168.02,1000,856,0,0,0,1163972,0,47.7718,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
267070,468301425,7551,8192,234,78.767,4006.48,1000,1187,0,0,0,1614320,0,45.3356,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
267309,468301425,7527,8192,320,79.385,3748.55,1000,974,0,0,0,1324640,0,44.3465,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
267544,468301425,7407,8192,320,79.375,3813.68,1000,1032,0,0,0,1402392,0,47.7945,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
267729,468301425,7428,8192,456,79.033,4244.68,1000,984,0,0,0,1338052,0,57.7677,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
267974,468301425,7447,8192,216,79.011,4258.78,1000,960,0,0,0,1305600,0,42.6018,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
268134,468301425,7455,8192,511,78.944,3930.23,1000,1031,0,0,0,1401972,0,70.4022,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
268376,468301425,7261,8192,224,79.487,3692.39,1000,1033,0,0,0,1404692,0,46.3134,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
268638,468301425,7533,8192,224,79.196,3732.68,1000,984,0,0,0,1338240,0,40.941,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
268919,468301425,7543,8192,144,78.869,4268.69,1000,960,0,0,0,1305600,0,37.1326,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
269214,468301425,7614,8192,287,79.101,2931.55,1000,1008,0,0,0,1370880,0,37.1925,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
269475,468301425,7614,8192,359,78.958,3616.8,1000,1008,0,0,0,1370880,0,41.99,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
269708,468301425,7467,8192,288,79.217,3759.29,1000,936,0,0,0,1272396,0,43.6228,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
269884,468301425,7327,8192,532,79.23,4072.79,1000,1076,0,0,0,1463360,0,66.8289,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
270164,468301425,7680,8192,288,79.064,3644.99,1000,978,14,0,14,1330080,0,37.8983,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
270451,468301425,7550,8192,223,78.795,3347.51,1000,1008,0,0,0,1370880,0,38.2139,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
270651,468301425,7414,8192,302,78.882,3463.15,1000,935,0,0,0,1270284,0,51.0106,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
270902,468301425,7422,8192,288,78.796,4265.23,1000,1057,0,0,0,1437332,0,45.7258,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
271149,468301425,7408,8192,273,78.829,3277.08,1000,1056,0,0,0,1435972,0,46.6032,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
271374,468301425,7509,8192,360,79.121,3458.53,1000,960,0,0,0,1304848,0,46.3092,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
271578,468301425,7430,8192,280,78.887,3146.03,1000,896,0,0,0,1217996,0,47.6566,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
271789,468301425,7243,8192,396,78.818,3933.71,1000,1144,0,0,0,1555840,0,59.0513,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
272016,468301425,7358,8192,340,78.769,4220.74,1000,1008,0,0,0,1369752,0,48.2758,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
272277,468301425,7503,8192,224,78.896,4367.45,1000,984,0,0,0,1338240,0,41.0906,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
272528,468301425,7495,8192,288,79.133,4388.96,1000,984,0,0,0,1338240,0,42.6093,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
272746,468301425,7548,8192,461,79.318,4043.98,1000,1032,6,0,0,1403520,0,51.5058,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
272927,468301425,7125,8192,320,79.01,4019.08,1000,960,0,0,0,1305600,0,57.609,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
273208,468301425,7550,8192,239,78.802,3705.12,1000,1024,0,0,0,1392640,0,39.6466,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
273479,468301425,7511,8192,288,78.801,3885.85,1000,992,0,0,0,1349120,0,39.926,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
273679,468301425,7407,8192,328,78.843,4269.54,1000,968,0,0,0,1315540,0,52.5142,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
273899,468301425,7357,8192,308,78.961,4445.47,1000,1000,0,0,0,1358684,0,49.4525,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
274170,468301425,7614,8192,314,78.888,3517.75,1000,963,0,0,0,1309680,0,38.7004,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
274392,468301425,7470,8192,311,78.749,2795.02,1000,933,0,0,0,1266624,0,45.4723,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
274661,468301425,7533,8192,224,79.083,3436.91,1000,1104,0,0,0,1501440,0,44.7516,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
274950,468301425,7551,8192,239,78.846,3246.79,1000,1023,0,0,0,1391280,0,38.5255,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
